Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
SCR,logistic_regression,train,0.6867219917012448,0.6829268292682927,0.6970954356846473,0.6899383983572895
SCR,logistic_regression,valid,0.5111111111111111,0.5454545454545454,0.5,0.5217391304347826
SCR,lstm,train,0.5912863070539419,0.6089108910891089,0.5103734439834025,0.5553047404063205
SCR,lstm,valid,0.4666666666666667,0.5,0.2708333333333333,0.35135135135135137
SCR,svm,train,0.7385892116182573,0.7346938775510204,0.7468879668049793,0.7407407407407407
SCR,svm,valid,0.4222222222222222,0.4473684210526316,0.3541666666666667,0.3953488372093023
SCR,transformer,train,0.6037344398340249,0.6157407407407407,0.5518672199170125,0.5820568927789934
SCR,transformer,valid,0.5,0.5348837209302325,0.4791666666666667,0.5054945054945055
