Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
VND,logistic_regression,train,0.7142857142857143,0.7192307692307692,0.7030075187969925,0.7110266159695817
VND,logistic_regression,valid,0.5555555555555556,0.5822784810126582,0.8679245283018868,0.696969696969697
VND,lstm,train,0.5526315789473685,0.64,0.24060150375939848,0.34972677595628415
VND,lstm,valid,0.5888888888888889,0.5888888888888889,1.0,0.7412587412587412
VND,svm,train,1.0,1.0,1.0,1.0
VND,svm,valid,0.5888888888888889,0.5888888888888889,1.0,0.7412587412587412
VND,transformer,train,0.6015037593984962,0.6273584905660378,0.5,0.5564853556485355
VND,transformer,valid,0.6111111111111112,0.6022727272727273,1.0,0.75177304964539
