Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
KDH,logistic_regression,train,0.677007299270073,0.688715953307393,0.6459854014598541,0.6666666666666666
KDH,logistic_regression,valid,0.5444444444444444,0.5660377358490566,0.625,0.594059405940594
KDH,lstm,train,0.572992700729927,0.5775193798449613,0.5437956204379562,0.5601503759398496
KDH,lstm,valid,0.5222222222222223,0.5510204081632653,0.5625,0.5567010309278351
KDH,svm,train,0.7682481751824818,0.7597173144876325,0.7846715328467153,0.7719928186714542
KDH,svm,valid,0.4888888888888889,0.5166666666666667,0.6458333333333334,0.5740740740740741
KDH,transformer,train,0.593065693430657,0.6861313868613139,0.34306569343065696,0.45742092457420924
KDH,transformer,valid,0.5444444444444444,0.5555555555555556,0.7291666666666666,0.6306306306306306
