Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
EFI,logistic_regression,train,0.7324159021406728,0.7420382165605095,0.7125382262996942,0.7269890795631825
EFI,logistic_regression,valid,0.5888888888888889,0.6470588235294118,0.6346153846153846,0.6407766990291263
EFI,lstm,train,0.6513761467889908,0.7219730941704036,0.4923547400611621,0.5854545454545454
EFI,lstm,valid,0.4444444444444444,0.5416666666666666,0.25,0.34210526315789475
EFI,svm,train,0.9984709480122325,0.9969512195121951,1.0,0.9984732824427481
EFI,svm,valid,0.5666666666666667,0.5942028985507246,0.7884615384615384,0.6776859504132231
EFI,transformer,train,0.6437308868501529,0.6991525423728814,0.5045871559633027,0.5861456483126111
EFI,transformer,valid,0.4666666666666667,0.6111111111111112,0.21153846153846154,0.3142857142857143
