Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
LSS,logistic_regression,train,0.7,0.7123893805309734,0.6708333333333333,0.6909871244635193
LSS,logistic_regression,valid,0.5,0.49056603773584906,0.5909090909090909,0.5360824742268041
LSS,lstm,train,0.5541666666666667,0.5833333333333334,0.37916666666666665,0.4595959595959596
LSS,lstm,valid,0.5444444444444444,0.5230769230769231,0.7727272727272727,0.6238532110091743
LSS,svm,train,0.8145833333333333,0.8325991189427313,0.7875,0.8094218415417559
LSS,svm,valid,0.5111111111111111,0.5,0.6818181818181818,0.5769230769230769
LSS,transformer,train,0.5666666666666667,0.5888888888888889,0.44166666666666665,0.5047619047619047
LSS,transformer,valid,0.4666666666666667,0.46153846153846156,0.5454545454545454,0.5
