Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
BHC,logistic_regression,train,0.8148148148148148,0.8290322580645161,0.7932098765432098,0.8107255520504731
BHC,logistic_regression,valid,0.6444444444444445,0.8360655737704918,0.6986301369863014,0.7611940298507462
BHC,lstm,train,0.7191358024691358,0.7100591715976331,0.7407407407407407,0.7250755287009063
BHC,lstm,valid,0.7333333333333333,0.8181818181818182,0.863013698630137,0.84
BHC,svm,train,0.9629629629629629,0.9491017964071856,0.9783950617283951,0.9635258358662614
BHC,svm,valid,0.7111111111111111,0.8507462686567164,0.7808219178082192,0.8142857142857143
BHC,transformer,train,0.6311728395061729,0.6430976430976431,0.5895061728395061,0.6151368760064412
BHC,transformer,valid,0.7666666666666667,0.825,0.9041095890410958,0.8627450980392157
