Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
SD9,logistic_regression,train,0.7290076335877863,0.7325581395348837,0.7213740458015268,0.7269230769230769
SD9,logistic_regression,valid,0.4888888888888889,0.5609756097560976,0.45098039215686275,0.5
SD9,lstm,train,0.5687022900763359,0.572,0.5458015267175572,0.55859375
SD9,lstm,valid,0.45555555555555555,0.5454545454545454,0.23529411764705882,0.3287671232876712
SD9,svm,train,0.7977099236641222,0.7910447761194029,0.8091603053435115,0.8
SD9,svm,valid,0.5333333333333333,0.6,0.5294117647058824,0.5625
SD9,transformer,train,0.5305343511450382,0.5204081632653061,0.7786259541984732,0.6238532110091743
SD9,transformer,valid,0.5,0.55,0.6470588235294118,0.5945945945945946
