Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
S55,logistic_regression,train,0.7189922480620154,0.7181467181467182,0.7209302325581395,0.7195357833655706
S55,logistic_regression,valid,0.4888888888888889,0.5217391304347826,0.5,0.5106382978723404
S55,lstm,train,0.5988372093023255,0.6186046511627907,0.5155038759689923,0.5623678646934461
S55,lstm,valid,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435
S55,svm,train,1.0,1.0,1.0,1.0
S55,svm,valid,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435
S55,transformer,train,0.622093023255814,0.5759036144578313,0.9263565891472868,0.7102526002971769
S55,transformer,valid,0.5777777777777777,0.5675675675675675,0.875,0.6885245901639344
